BinaryMessage,RootHash
54533,1101010100000101
39371,1001100111001011
9881,0010011010011001
9806,0010011001001110
19168,0100101011100000
56380,1101110000111100
5443,0001010101000011
48182,1011110000110110
1861,0000011101000101
63516,1111100000011100
50704,1100011000010000
59897,1110100111111001
64407,1111101110010111
42356,1010010101110100
60613,1110110011000101
65134,1111111001101110
61289,1110111101101001
58368,1110010000000000
57291,1101111111001011
53361,1101000001110001
40956,1001111111111100
62585,1111010001111001
25747,0110010010010011
57660,1110000100111100
11816,0010111000101000
41625,1010001010011001
36055,1000110011010111
49714,1100001000110010
42824,1010011101001000
52913,1100111010110001
32776,1000000000001000
174,0000000010101110
10955,0010101011001011
65,0000000001000001
59190,1110011100110110
62425,1111001111011001
57271,1101111110110111
32268,0111111000001100
6981,0001101101000101
43965,1010101110111101
52495,1100110100001111
14505,0011100010101001
52988,1100111011111100
51405,1100100011001101
51332,1100100010000100
32441,0111111010111001
30744,0111100000011000
24178,0101111001110010
56604,1101110100011100
58164,1110001100110100
32934,1000000010100110
44658,1010111001110010
19975,0100111000000111
42600,1010011001101000
3684,0000111001100100
24352,0101111100100000
43673,1010101010011001
35627,1000101100101011
64922,1111110110011010
48088,1011101111011000
9458,0010010011110010
18211,0100011100100011
13318,0011010000000110
52457,1100110011101001
27014,0110100110000110
7467,0001110100101011
40404,1001110111010100
7523,0001110101100011
36103,1000110100000111
40482,1001111000100010
17300,0100001110010100
54721,1101010111000001
39667,1001101011110011
7209,0001110000101001
33091,1000000101000011
56220,1101101110011100
24467,0101111110010011
47243,1011100010001011
54061,1101001100101101
6884,0001101011100100
17278,0100001101111110
9992,0010011100001000
42078,1010010001011110
18768,0100100101010000
26188,0110011001001100
54807,1101011000010111
6385,0001100011110001
41180,1010000011011100
48315,1011110010111011
56988,1101111010011100
833,0000001101000001
6771,0001101001110011
49266,1100000001110010
48558,1011110110101110
33022,1000000011111110
62026,1111001001001010
54343,1101010001000111
4265,0001000010101001
56415,1101110001011111
34139,1000010101011011
40807,1001111101100111
28136,0110110111101000
40572,1001111001111100
12665,0011000101111001
37418,1001001000101010
17184,0100001100100000
48168,1011110000101000
33025,1000000100000001
20517,0101000000100101
2025,0000011111101001
24078,0101111000001110
8099,0001111110100011
49778,1100001001110010
21751,0101010011110111
45735,1011001010100111
60003,1110101001100011
55167,1101011101111111
65168,1111111010010000
9790,0010011000111110
44368,1010110101010000
53854,1101001001011110
11698,0010110110110010
44966,1010111110100110
48916,1011111100010100
16772,0100000110000100
22091,0101011001001011
18307,0100011110000011
27909,0110110100000101
28159,0110110111111111
26408,0110011100101000
11535,0010110100001111
11976,0010111011001000
59283,1110011110010011
21564,0101010000111100
34246,1000010111000110
28033,0110110110000001
31433,0111101011001001
27385,0110101011111001
31915,0111110010101011
53531,1101000100011011
31968,0111110011100000
29045,0111000101110101
24244,0101111010110100
39055,1001100010001111
42042,1010010000111010
57116,1101111100011100
9387,0010010010101011
21122,0101001010000010
32786,1000000000010010
57985,1110001010000001
61454,1111000000001110
41628,1010001010011100
54102,1101001101010110
50229,1100010000110101
36525,1000111010101101
4934,0001001101000110
40160,1001110011100000
51995,1100101100011011
46438,1011010101100110
27058,0110100110110010
3049,0000101111101001
42767,1010011100001111
302,0000000100101110
46609,1011011000010001
129,0000000010000001
21721,0101010011011001
55285,1101011111110101
25013,0110000110110101
54331,1101010000111011
50114,1100001111000010
13977,0011011010011001
3316,0000110011110100
35019,1000100011001011
556,0000001000101100
6858,0001101011001010
33232,1000000111010000
58028,1110001010101100
63703,1111100011010111
20693,0101000011010101
9453,0010010011101101
7328,0001110010100000
52629,1100110110010101
3200,0000110010000000
64442,1111101110111010
18786,0100100101100010
379,0000000101111011
40695,1001111011110111
33151,1000000101111111
58759,1110010110000111
32539,0111111100011011
19941,0100110111100101
60767,1110110101011111
62714,1111010011111010
43452,1010100110111100
57661,1110000100111101
18527,0100100001011111
3471,0000110110001111
13744,0011010110110000
37273,1001000110011001
62510,1111010000101110
8994,0010001100100010
25933,0110010101001101
46328,1011010011111000
43385,1010100101111001
54287,1101010000001111
58840,1110010111011000
4296,0001000011001000
56812,1101110111101100
62090,1111001010001010
39662,1001101011101110
53084,1100111101011100
10145,0010011110100001
1345,0000010101000001
60965,1110111000100101
55202,1101011110100010
31129,0111100110011001
47764,1011101010010100
13955,0011011010000011
22603,0101100001001011
9783,0010011000110111
12106,0010111101001010
56623,1101110100101111
18514,0100100001010010
10168,0010011110111000
39146,1001100011101010
55144,1101011101101000
43984,1010101111010000
24102,0101111000100110
8269,0010000001001101
22961,0101100110110001
36544,1000111011000000
7573,0001110110010101
976,0000001111010000
35132,1000100100111100
60702,1110110100011110
64890,1111110101111010
7694,0001111000001110
25922,0110010101000010
46079,1011001111111111
4766,0001001010011110
11219,0010101111010011
57881,1110001000011001
39053,1001100010001101
47801,1011101010111001
12859,0011001000111011
24761,0110000010111001
56315,1101101111111011
3283,0000110011010011
37141,1001000100010101
26528,0110011110100000
63955,1111100111010011
22313,0101011100101001
15926,0011111000110110
62123,1111001010101011
33749,1000001111010101
61030,1110111001100110
58843,1110010111011011
44653,1010111001101101
37458,1001001001010010
27460,0110101101000100
22106,0101011001011010
21672,0101010010101000
37640,1001001100001000
3475,0000110110010011
2316,0000100100001100
20423,0100111111000111
13631,0011010100111111
30390,0111011010110110
59119,1110011011101111
35915,1000110001001011
16067,0011111011000011
4188,0001000001011100
35480,1000101010011000
7170,0001110000000010
34162,1000010101110010
8915,0010001011010011
18261,0100011101010101
41607,1010001010000111
46326,1011010011110110
37925,1001010000100101
48913,1011111100010001
33731,1000001111000011
56615,1101110100100111
35936,1000110001100000
33903,1000010001101111
58185,1110001101001001
6665,0001101000001001
34601,1000011100101001
26496,0110011110000000
56300,1101101111101100
61529,1111000001011001
52485,1100110100000101
36790,1000111110110110
40838,1001111110000110
5273,0001010010011001
52911,1100111010101111
1760,0000011011100000
31404,0111101010101100
29449,0111001100001001
46977,1011011110000001
44157,1010110001111101
56750,1101110110101110
57709,1110000101101101
51650,1100100111000010
6778,0001101001111010
61041,1110111001110001
56496,1101110010110000
57998,1110001010001110
55686,1101100110000110
49864,1100001011001000
48890,1011111011111010
63544,1111100000111000
41101,1010000010001101
34768,1000011111010000
34424,1000011001111000
14109,0011011100011101
44483,1010110111000011
36410,1000111000111010
52368,1100110010010000
31256,0111101000011000
25384,0110001100101000
17054,0100001010011110
19007,0100101000111111
24116,0101111000110100
21080,0101001001011000
31766,0111110000010110
20637,0101000010011101
51148,1100011111001100
5175,0001010000110111
20472,0100111111111000
34661,1000011101100101
17331,0100001110110011
54199,1101001110110111
10433,0010100011000001
119,0000000001110111
44567,1010111000010111
45124,1011000001000100
22137,0101011001111001
2939,0000101101111011
14463,0011100001111111
31539,0111101100110011
57116,1101111100011100
36233,1000110110001001
55525,1101100011100101
45090,1011000000100010
9444,0010010011100100
47315,1011100011010011
19479,0100110000010111
43701,1010101010110101
29998,0111010100101110
27927,0110110100010111
13605,0011010100100101
30136,0111010110111000
5848,0001011011011000
23336,0101101100101000
27022,0110100110001110
51364,1100100010100100
19740,0100110100011100
38873,1001011111011001
48449,1011110101000001
46221,1011010010001101
65092,1111111001000100
20338,0100111101110010
26059,0110010111001011
27612,0110101111011100
58847,1110010111011111
41439,1010000111011111
58914,1110011000100010
13178,0011001101111010
55845,1101101000100101
42325,1010010101010101
21802,0101010100101010
28739,0111000001000011
25892,0110010100100100
5120,0001010000000000
53002,1100111100001010
58143,1110001100011111
42280,1010010100101000
62956,1111010111101100
40203,1001110100001011
49808,1100001010010000
17546,0100010010001010
597,0000001001010101
60525,1110110001101101
36499,1000111010010011
43657,1010101010001001
44679,1010111010000111
55014,1101011011100110
30386,0111011010110010
45048,1010111111111000
44039,1010110000000111
9174,0010001111010110
11556,0010110100100100
13144,0011001101011000
27145,0110101000001001
2709,0000101010010101
14427,0011100001011011
55312,1101100000010000
61325,1110111110001101
597,0000001001010101
61380,1110111111000100
42280,1010010100101000
26766,0110100010001110
11589,0010110101000101
20342,0100111101110110
19565,0100110001101101
14999,0011101010010111
29932,0111010011101100
12024,0010111011111000
21650,0101010010010010
9128,0010001110101000
32089,0111110101011001
2555,0000100111111011
43986,1010101111010010
29570,0111001110000010
12451,0011000010100011
62246,1111001100100110
42609,1010011001110001
62514,1111010000110010
23026,0101100111110010
64115,1111101001110011
33424,1000001010010000
18397,0100011111011101
48958,1011111100111110
17020,0100001001111100
59631,1110100011101111
32835,1000000001000011
3729,0000111010010001
58531,1110010010100011
36051,1000110011010011
13127,0011001101000111
30982,0111100100000110
43645,1010101001111101
44180,1010110010010100
14932,0011101001010100
61154,1110111011100010
9001,0010001100101001
63345,1111011101110001
6320,0001100010110000
13517,0011010011001101
38333,1001010110111101
32330,0111111001001010
37991,1001010001100111
46021,1011001111000101
22876,0101100101011100
9370,0010010010011010
58986,1110011001101010
10620,0010100101111100
30497,0111011100100001
11679,0010110110011111
63260,1111011100011100
59308,1110011110101100
4828,0001001011011100
30937,0111100011011001
9913,0010011010111001
8998,0010001100100110
48061,1011101110111101
60663,1110110011110111
13853,0011011000011101
40874,1001111110101010
64398,1111101110001110
17873,0100010111010001
44697,1010111010011001
25096,0110001000001000
54755,1101010111100011
56321,1101110000000001
50805,1100011001110101
46528,1011010111000000
38051,1001010010100011
15647,0011110100011111
4907,0001001100101011
36962,1001000001100010
23379,0101101101010011
54743,1101010111010111
14006,0011011010110110
28434,0110111100010010
53720,1101000111011000
37746,1001001101110010
34228,1000010110110100
37138,1001000100010010
5815,0001011010110111
20201,0100111011101001
32880,1000000001110000
25022,0110000110111110
38711,1001011100110111
40982,1010000000010110
63662,1111100010101110
11401,0010110010001001
41657,1010001010111001
17722,0100010100111010
58822,1110010111000110
63866,1111100101111010
23004,0101100111011100
55062,1101011100010110
39273,1001100101101001
6176,0001100000100000
38089,1001010011001001
32126,0111110101111110
44747,1010111011001011
55860,1101101000110100
32168,0111110110101000
8075,0001111110001011
6351,0001100011001111
25244,0110001010011100
9571,0010010101100011
46461,1011010101111101
65240,1111111011011000
46082,1011010000000010
50397,1100010011011101
25849,0110010011111001
2369,0000100101000001
37454,1001001001001110
12437,0011000010010101
63128,1111011010011000
13871,0011011000101111
32664,0111111110011000
6863,0001101011001111
52243,1100110000010011
42360,1010010101111000
16613,0100000011100101
23215,0101101010101111
25981,0110010101111101
35459,1000101010000011
2062,0000100000001110
29520,0111001101010000
19960,0100110111111000
34469,1000011010100101
45303,1011000011110111
60189,1110101100011101
4857,0001001011111001
19357,0100101110011101
30770,0111100000110010
23047,0101101000000111
28843,0111000010101011
60261,1110101101100101
22438,0101011110100110
54795,1101011000001011
37022,1001000010011110
31460,0111101011100100
26524,0110011110011100
21925,0101010110100101
13685,0011010101110101
41404,1010000110111100
38325,1001010110110101
31920,0111110010110000
24916,0110000101010100
44142,1010110001101110
60241,1110101101010001
2252,0000100011001100
12432,0011000010010000
59926,1110101000010110
1914,0000011101111010
18330,0100011110011010
37440,1001001001000000
41078,1010000001110110
47679,1011101000111111
5641,0001011000001001
22064,0101011000110000
10256,0010100000010000
19516,0100110000111100
18044,0100011001111100
38801,1001011110010001
50723,1100011000100011
24791,0110000011010111
15403,0011110000101011
43867,1010101101011011
65003,1111110111101011
60345,1110101110111001
35239,1000100110100111
3116,0000110000101100
7689,0001111000001001
39999,1001110000111111
5211,0001010001011011
21037,0101001000101101
29114,0111000110111010
6784,0001101010000000
2531,0000100111100011
29479,0111001100100111
17770,0100010101101010
97,0000000001100001
14235,0011011110011011
38595,1001011011000011
1710,0000011010101110
56134,1101101101000110
36485,1000111010000101
44241,1010110011010001
19124,0100101010110100
33823,1000010000011111
21734,0101010011100110
41611,1010001010001011
60296,1110101110001000
34541,1000011011101101
47888,1011101100010000
2747,0000101010111011
48048,1011101110110000
3164,0000110001011100
55485,1101100010111101
38814,1001011110011110
54900,1101011001110100
485,0000000111100101
63975,1111100111100111
47191,1011100001010111
45808,1011001011110000
62279,1111001101000111
59479,1110100001010111
40107,1001110010101011
22543,0101100000001111
39923,1001101111110011
41897,1010001110101001
64758,1111110011110110
56449,1101110010000001
44543,1010110111111111
5265,0001010010010001
55718,1101100110100110
59723,1110100101001011
40292,1001110101100100
43244,1010100011101100
3192,0000110001111000
22548,0101100000010100
1175,0000010010010111
21838,0101010101001110
23883,0101110101001011
38349,1001010111001101
51632,1100100110110000
12776,0011000111101000
28937,0111000100001001
63509,1111100000010101
54841,1101011000111001
20990,0101000111111110
62349,1111001110001101
42227,1010010011110011
3276,0000110011001100
16657,0100000100010001
52000,1100101100100000
15385,0011110000011001
50406,1100010011100110
25647,0110010000101111
6312,0001100010101000
34818,1000100000000010
65386,1111111101101010
17050,0100001010011010
7328,0001110010100000
41355,1010000110001011
101,0000000001100101
41644,1010001010101100
20609,0101000010000001
4322,0001000011100010
37147,1001000100011011
43367,1010100101100111
57934,1110001001001110
38733,1001011101001101
53135,1100111110001111
51921,1100101011010001
48709,1011111001000101
24158,0101111001011110
49359,1100000011001111
62873,1111010110011001
20706,0101000011100010
51760,1100101000110000
16899,0100001000000011
22898,0101100101110010
24699,0110000001111011
65151,1111111001111111
11705,0010110110111001
60736,1110110101000000
54152,1101001110001000
47488,1011100110000000
430,0000000110101110
18579,0100100010010011
27858,0110110011010010
34848,1000100000100000
35679,1000101101011111
40374,1001110110110110
6272,0001100010000000
53489,1101000011110001
16920,0100001000011000
55796,1101100111110100
26614,0110011111110110
57492,1110000010010100
63111,1111011010000111
15292,0011101110111100
23869,0101110100111101
6097,0001011111010001
39139,1001100011100011
35210,1000100110001010
20329,0100111101101001
16803,0100000110100011
26224,0110011001110000
54298,1101010000011010
7316,0001110010010100
356,0000000101100100
7065,0001101110011001
62499,1111010000100011
33684,1000001110010100
6810,0001101010011010
4031,0000111110111111
55625,1101100101001001
47612,1011100111111100
52205,1100101111101101
4924,0001001100111100
57116,1101111100011100
10411,0010100010101011
63861,1111100101110101
24658,0110000001010010
54451,1101010010110011
64246,1111101011110110
2569,0000101000001001
6632,0001100111101000
40720,1001111100010000
40309,1001110101110101
10372,0010100010000100
56782,1101110111001110
36197,1000110101100101
1155,0000010010000011
17807,0100010110001111
5340,0001010011011100
20989,0101000111111101
59479,1110100001010111
858,0000001101011010
27739,0110110001011011
55026,1101011011110010
40467,1001111000010011
10175,0010011110111111
32029,0111110100011101
54621,1101010101011101
4048,0000111111010000
8466,0010000100010010
9347,0010010010000011
55551,1101100011111111
1250,0000010011100010
64994,1111110111100010
28545,0110111110000001
15998,0011111001111110
10823,0010101001000111
21096,0101001001101000
47733,1011101001110101
20970,0101000111101010
25903,0110010100101111
43701,1010101010110101
27230,0110101001011110
19267,0100101101000011
24506,0101111110111010
28853,0111000010110101
34224,1000010110110000
16104,0011111011101000
37049,1001000010111001
28591,0110111110101111
9542,0010010101000110
5963,0001011101001011
30965,0111100011110101
1923,0000011110000011
5932,0001011100101100
8095,0001111110011111
51374,1100100010101110
62607,1111010010001111
21359,0101001101101111
31969,0111110011100001
27507,0110101101110011
41111,1010000010010111
20335,0100111101101111
757,0000001011110101
32919,1000000010010111
14966,0011101001110110
35075,1000100100000011
62997,1111011000010101
4418,0001000101000010
40639,1001111010111111
41755,1010001100011011
25072,0110000111110000
55083,1101011100101011
47552,1011100111000000
11393,0010110010000001
37914,1001010000011010
19393,0100101111000001
43530,1010101000001010
37918,1001010000011110
7500,0001110101001100
58840,1110010111011000
13055,0011001011111111
40654,1001111011001110
22463,0101011110111111
53684,1101000110110100
2498,0000100111000010
13338,0011010000011010
43815,1010101100100111
46227,1011010010010011
5918,0001011100011110
47009,1011011110100001
60195,1110101100100011
24646,0110000001000110
25324,0110001011101100
53756,1101000111111100
10403,0010100010100011
49266,1100000001110010
34543,1000011011101111
12538,0011000011111010
57654,1110000100110110
31603,0111101101110011
61411,1110111111100011
30897,0111100010110001
36730,1000111101111010
62702,1111010011101110
47983,1011101101101111
8451,0010000100000011
34906,1000100001011010
60416,1110110000000000
34546,1000011011110010
43074,1010100001000010
2123,0000100001001011
8148,0001111111010100
41597,1010001001111101
45580,1011001000001100
63845,1111100101100101
38566,1001011010100110
60557,1110110010001101
36180,1000110101010100
193,0000000011000001
41563,1010001001011011
20817,0101000101010001
23398,0101101101100110
42668,1010011010101100
15876,0011111000000100
33262,1000000111101110
55897,1101101001011001
4871,0001001100000111
27890,0110110011110010
48548,1011110110100100
11608,0010110101011000
6391,0001100011110111
22423,0101011110010111
63378,1111011110010010
17999,0100011001001111
62906,1111010110111010
48544,1011110110100000
36003,1000110010100011
4077,0000111111101101
57560,1110000011011000
52330,1100110001101010
34259,1000010111010011
12236,0010111111001100
16009,0011111010001001
50458,1100010100011010
37304,1001000110111000
45519,1011000111001111
9928,0010011011001000
42325,1010010101010101
11162,0010101110011010
216,0000000011011000
14428,0011100001011100
37995,1001010001101011
27929,0110110100011001
50427,1100010011111011
33972,1000010010110100
40385,1001110111000001
64483,1111101111100011
34097,1000010100110001
32453,0111111011000101
5980,0001011101011100
3740,0000111010011100
4381,0001000100011101
22566,0101100000100110
65003,1111110111101011
34041,1000010011111001
47348,1011100011110100
29533,0111001101011101
49889,1100001011100001
34656,1000011101100000
58438,1110010001000110
61679,1111000011101111
36350,1000110111111110
31715,0111101111100011
39212,1001100100101100
11382,0010110001110110
58365,1110001111111101
14750,0011100110011110
11040,0010101100100000
62633,1111010010101001
57721,1110000101111001
5061,0001001111000101
52751,1100111000001111
32632,0111111101111000
8227,0010000000100011
58619,1110010011111011
26059,0110010111001011
61444,1111000000000100
62962,1111010111110010
48117,1011101111110101
49583,1100000110101111
917,0000001110010101
58365,1110001111111101
44393,1010110101101001
40566,1001111001110110
5446,0001010101000110
60463,1110110000101111
25607,0110010000000111
37082,1001000011011010
44445,1010110110011101
34859,1000100000101011
63030,1111011000110110
24688,0110000001110000
19753,0100110100101001
14159,0011011101001111
1009,0000001111110001
55358,1101100000111110
10771,0010101000010011
57466,1110000001111010
41283,1010000101000011
3037,0000101111011101
49493,1100000101010101
12907,0011001001101011
51611,1100100110011011
35268,1000100111000100
51871,1100101010011111
14713,0011100101111001
10048,0010011101000000
59443,1110100000110011
6182,0001100000100110
40852,1001111110010100
22096,0101011001010000
39208,1001100100101000
44042,1010110000001010
24702,0110000001111110
10677,0010100110110101
36343,1000110111110111
3687,0000111001100111
17983,0100011000111111
17119,0100001011011111
56262,1101101111000110
36463,1000111001101111
30303,0111011001011111
28557,0110111110001101
27503,0110101101101111
17688,0100010100011000
57867,1110001000001011
24071,0101111000000111
12347,0011000000111011
44616,1010111001001000
42144,1010010010100000
58839,1110010111010111
20754,0101000100010010
1342,0000010100111110
22964,0101100110110100
38329,1001010110111001
18428,0100011111111100
40658,1001111011010010
59481,1110100001011001
21310,0101001100111110
30690,0111011111100010
46160,1011010001010000
11014,0010101100000110
61025,1110111001100001
27156,0110101000010100
31941,0111110011000101
43413,1010100110010101
14241,0011011110100001
44830,1010111100011110
25535,0110001110111111
55222,1101011110110110
42244,1010010100000100
56143,1101101101001111
26812,0110100010111100
30211,0111011000000011
49553,1100000110010001
30100,0111010110010100
16046,0011111010101110
54301,1101010000011101
11975,0010111011000111
37554,1001001010110010
2561,0000101000000001
43910,1010101110000110
40934,1001111111100110
56564,1101110011110100
46971,1011011101111011
9358,0010010010001110
10476,0010100011101100
5984,0001011101100000
59143,1110011100000111
41562,1010001001011010
52919,1100111010110111
48064,1011101111000000
50363,1100010010111011
2000,0000011111010000
51343,1100100010001111
5995,0001011101101011
1293,0000010100001101
53307,1101000000111011
49617,1100000111010001
57693,1110000101011101
26,0000000000011010
37264,1001000110010000
57293,1101111111001101
30379,0111011010101011
16652,0100000100001100
23087,0101101000101111
8809,0010001001101001
37222,1001000101100110
39687,1001101100000111
42909,1010011110011101
22830,0101100100101110
1774,0000011011101110
14909,0011101000111101
59478,1110100001010110
10833,0010101001010001
31988,0111110011110100
42822,1010011101000110
27554,0110101110100010
27778,0110110010000010
36682,1000111101001010
13827,0011011000000011
6517,0001100101110101
46064,1011001111110000
58958,1110011001001110
59156,1110011100010100
62616,1111010010011000
25148,0110001000111100
35700,1000101101110100
9950,0010011011011110
51840,1100101010000000
37875,1001001111110011
42061,1010010001001101
48773,1011111010000101
8245,0010000000110101
5524,0001010110010100
53067,1100111101001011
1412,0000010110000100
64403,1111101110010011
34921,1000100001101001
396,0000000110001100
9929,0010011011001001
55310,1101100000001110
11138,0010101110000010
56393,1101110001001001
12200,0010111110101000
11595,0010110101001011
19674,0100110011011010
15330,0011101111100010
53301,1101000000110101
23322,0101101100011010
21143,0101001010010111
45007,1010111111001111
16621,0100000011101101
21334,0101001101010110
58530,1110010010100010
52203,1100101111101011
57509,1110000010100101
20368,0100111110010000
17212,0100001100111100
8809,0010001001101001
29701,0111010000000101
1139,0000010001110011
15928,0011111000111000
27812,0110110010100100
12538,0011000011111010
14086,0011011100000110
64432,1111101110110000
52216,1100101111111000
8686,0010000111101110
62510,1111010000101110
63818,1111100101001010
29562,0111001101111010
45421,1011000101101101
49141,1011111111110101
59645,1110100011111101
65267,1111111011110011
59531,1110100010001011
1687,0000011010010111
24140,0101111001001100
40921,1001111111011001
3782,0000111011000110
7906,0001111011100010
45284,1011000011100100
31956,0111110011010100
64814,1111110100101110
54529,1101010100000001
28555,0110111110001011
16862,0100000111011110
38253,1001010101101101
59440,1110100000110000
28435,0110111100010011
26682,0110100000111010
36047,1000110011001111
27950,0110110100101110
18860,0100100110101100
53675,1101000110101011
49779,1100001001110011
58232,1110001101111000
25611,0110010000001011
51734,1100101000010110
15689,0011110101001001
7096,0001101110111000
54420,1101010010010100
24934,0110000101100110
54687,1101010110011111
23212,0101101010101100
17819,0100010110011011
55824,1101101000010000
47291,1011100010111011
61385,1110111111001001
1751,0000011011010111
59394,1110100000000010
37073,1001000011010001
36661,1000111100110101
43078,1010100001000110
54358,1101010001010110
63028,1111011000110100
33082,1000000100111010
57578,1110000011101010
55910,1101101001100110
57572,1110000011100100
34942,1000100001111110
3719,0000111010000111
12743,0011000111000111
62818,1111010101100010
41797,1010001101000101
44378,1010110101011010
49511,1100000101100111
27152,0110101000010000
947,0000001110110011
55290,1101011111111010
21878,0101010101110110
42193,1010010011010001
29133,0111000111001101
40722,1001111100010010
45581,1011001000001101
17310,0100001110011110
53688,1101000110111000
29276,0111001001011100
62540,1111010001001100
32262,0111111000000110
6778,0001101001111010
58510,1110010010001110
53701,1101000111000101
52088,1100101101111000
48412,1011110100011100
41248,1010000100100000
4643,0001001000100011
57703,1110000101100111
1077,0000010000110101
20619,0101000010001011
8475,0010000100011011
25257,0110001010101001
27644,0110101111111100
42285,1010010100101101
64874,1111110101101010
34469,1000011010100101
47626,1011101000001010
9304,0010010001011000
15864,0011110111111000
10656,0010100110100000
56595,1101110100010011
6868,0001101011010100
40691,1001111011110011
12639,0011000101011111
25090,0110001000000010
56587,1101110100001011
35034,1000100011011010
9036,0010001101001100
9386,0010010010101010
58695,1110010101000111
26401,0110011100100001
8042,0001111101101010
39907,1001101111100011
23032,0101100111111000
25025,0110000111000001
52678,1100110111000110
48269,1011110010001101
10860,0010101001101100
54780,1101010111111100
557,0000001000101101
56168,1101101101101000
35214,1000100110001110
55866,1101101000111010
2797,0000101011101101
54208,1101001111000000
64679,1111110010100111
63759,1111100100001111
64562,1111110000110010
39267,1001100101100011
23181,0101101010001101
60496,1110110001010000
22098,0101011001010010
35635,1000101100110011
20119,0100111010010111
35350,1000101000010110
683,0000001010101011
20642,0101000010100010
46215,1011010010000111
15857,0011110111110001
28976,0111000100110000
7958,0001111100010110
40230,1001110100100110
3826,0000111011110010
51654,1100100111000110
37667,1001001100100011
53447,1101000011000111
53823,1101001000111111
46576,1011010111110000
64139,1111101010001011
35238,1000100110100110
18200,0100011100011000
55198,1101011110011110
21664,0101010010100000
37559,1001001010110111
9856,0010011010000000
46668,1011011001001100
21493,0101001111110101
55802,1101100111111010
60432,1110110000010000
60134,1110101011100110
8115,0001111110110011
31547,0111101100111011
58127,1110001100001111
42385,1010010110010001
59759,1110100101101111
62880,1111010110100000
27654,0110110000000110
64757,1111110011110101
38422,1001011000010110
27916,0110110100001100
57994,1110001010001010
55897,1101101001011001
31308,0111101001001100
10523,0010100100011011
63897,1111100110011001
40151,1001110011010111
63704,1111100011011000
13601,0011010100100001
36159,1000110100111111
48971,1011111101001011
22812,0101100100011100
3826,0000111011110010
23411,0101101101110011
885,0000001101110101
29471,0111001100011111
35660,1000101101001100
34480,1000011010110000
58700,1110010101001100
24131,0101111001000011
10685,0010100110111101
30295,0111011001010111
37548,1001001010101100
10875,0010101001111011
56071,1101101100000111
19266,0100101101000010
60648,1110110011101000
19053,0100101001101101
19717,0100110100000101
36327,1000110111100111
9507,0010010100100011
45622,1011001000110110
2844,0000101100011100
38662,1001011100000110
10810,0010101000111010
5816,0001011010111000
6637,0001100111101101
42201,1010010011011001
21066,0101001001001010
17599,0100010010111111
53202,1100111111010010
25785,0110010010111001
23575,0101110000010111
45381,1011000101000101
40967,1010000000000111
42757,1010011100000101
25858,0110010100000010
55939,1101101010000011
52624,1100110110010000
50206,1100010000011110
42682,1010011010111010
25394,0110001100110010
25491,0110001110010011
11894,0010111001110110
50900,1100011011010100
7776,0001111001100000
55187,1101011110010011
18068,0100011010010100
48995,1011111101100011
52195,1100101111100011
4363,0001000100001011
31582,0111101101011110
45348,1011000100100100
53698,1101000111000010
18248,0100011101001000
61806,1111000101101110
23308,0101101100001100
23421,0101101101111101
15971,0011111001100011
39217,1001100100110001
6204,0001100000111100
47510,1011100110010110
38597,1001011011000101
48241,1011110001110001
37379,1001001000000011
37813,1001001110110101
62156,1111001011001100
14225,0011011110010001
60850,1110110110110010
9457,0010010011110001
44607,1010111000111111
63963,1111100111011011
11693,0010110110101101
6914,0001101100000010
48923,1011111100011011
60008,1110101001101000
876,0000001101101100
27273,0110101010001001
17236,0100001101010100
16567,0100000010110111
5480,0001010101101000
46757,1011011010100101
4388,0001000100100100
22896,0101100101110000
31702,0111101111010110
35469,1000101010001101
37279,1001000110011111
28414,0110111011111110
51525,1100100101000101
2376,0000100101001000
28572,0110111110011100
6167,0001100000010111
11230,0010101111011110
62475,1111010000001011
50342,1100010010100110
10015,0010011100011111
62896,1111010110110000
4858,0001001011111010
8411,0010000011011011
28343,0110111010110111
63033,1111011000111001
18066,0100011010010010
18274,0100011101100010
40841,1001111110001001
61878,1111000110110110
11695,0010110110101111
5136,0001010000010000
61085,1110111010011101
36585,1000111011101001
52217,1100101111111001
64407,1111101110010111
31681,0111101111000001
23209,0101101010101001
41214,1010000011111110
51277,1100100001001101
14631,0011100100100111
23754,0101110011001010
30713,0111011111111001
36388,1000111000100100
58315,1110001111001011
64649,1111110010001001
5105,0001001111110001
9700,0010010111100100
20148,0100111010110100
18682,0100100011111010
42188,1010010011001100
56509,1101110010111101
23781,0101110011100101
7395,0001110011100011
31272,0111101000101000
59434,1110100000101010
49095,1011111111000111
4849,0001001011110001
49016,1011111101111000
6961,0001101100110001
39770,1001101101011010
50727,1100011000100111
65247,1111111011011111
21451,0101001111001011
32700,0111111110111100
26454,0110011101010110
12033,0010111100000001
25515,0110001110101011
5272,0001010010011000
44522,1010110111101010
22304,0101011100100000
33144,1000000101111000
18139,0100011011011011
18456,0100100000011000
36967,1001000001100111
4299,0001000011001011
1203,0000010010110011
47982,1011101101101110
918,0000001110010110
42739,1010011011110011
30332,0111011001111100
32707,0111111111000011
18629,0100100011000101
61992,1111001000101000
44128,1010110001100000
22872,0101100101011000
38280,1001010110001000
50727,1100011000100111
21597,0101010001011101
3306,0000110011101010
27695,0110110000101111
60306,1110101110010010
59799,1110100110010111
28700,0111000000011100
64274,1111101100010010
41317,1010000101100101
34396,1000011001011100
32933,1000000010100101
